order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
941,892,Kathryn Dickerson,227,Case,Clothing,UPI,8,760.45,2024-07-15 18:41,UK,London,www.amazon.com,62307935,Y,
942,398,Richard Lee,207,Network,Stationery,Card,2,864.32,2023-10-22 11:37,India,Chennai,www.tatacliq.com,ba181bad,Y,
943,952,Gerald Cole,289,Level,Toys,UPI,7,789.35,2023-10-31 00:59,USA,Boston,www.amazon.com,35fe8d9c,N,Card Expired
944,960,Amanda Quinn,249,May,Electronics,Wallet,7,612.13,2024-03-02 00:10,USA,Houston,www.ebay.in,9b810b8e,N,Blocked Card
945,488,Mr. Mark Robinson,295,Mission,Electronics,Wallet,2,203.74,2024-09-05 08:48,UK,London,www.ebay.in,0f0b196b,N,Blocked Card
946,234,Mr. John Diaz,210,Sell,Books,UPI,7,366.18,2024-07-11 15:46,UK,Oxford,www.ebay.in,b7c18c4a,N,Card Expired
947,520,Kristi May,284,Become,Books,Card,10,267.95,2023-11-09 14:58,USA,New York,www.tatacliq.com,0883b21c,Y,
948,314,Edward Robinson,257,Result,Books,UPI,8,415.38,2024-03-31 23:52,UK,Oxford,www.amazon.com,3f037c54,N,Transaction Timeout
949,865,Glenda Brooks,228,Style,Electronics,Wallet,9,492.04,2024-01-04 19:35,India,Delhi,www.flipkart.com,61b510a0,Y,
950,576,Danielle Ward,217,Suddenly,Clothing,Card,5,450.51,2024-06-05 16:37,Germany,Berlin,www.amazon.com,6adca015,N,Transaction Timeout
951,564,Anna Reynolds,296,Enough,Electronics,Wallet,5,296.4,2023-11-06 02:29,India,Kolkata,www.tatacliq.com,4bb4b5cc,N,Blocked Card
952,423,Daisy Hopkins,253,Join,Stationery,Internet Banking,9,534.39,2024-03-13 09:58,Germany,Hamburg,www.tatacliq.com,92399e1a,N,Blocked Card
953,467,Renee Horne,269,Long,Toys,Card,8,536.11,2024-04-27 10:57,India,Mumbai,www.flipkart.com,41d9e2b9,N,Blocked Card
954,474,Paige Young,200,Likely,Toys,Wallet,5,64.49,2023-12-13 00:23,UK,Birmingham,www.ebay.in,f4a65604,Y,
955,383,Matthew Carey,220,Product,Books,Card,2,977.33,2023-10-08 11:36,India,Kolkata,www.tatacliq.com,3410d463,Y,
956,189,Sarah Hickman,286,Effect,Clothing,UPI,4,541.83,2023-09-27 23:41,India,Kolkata,www.amazon.com,21372e65,N,Transaction Timeout
957,337,Matthew Garcia,237,Opportunity,Books,UPI,3,313.46,2024-07-07 11:17,Germany,Stuttgart,www.ebay.in,6c6a0ab5,N,Transaction Timeout
958,510,Erica Moran,204,Politics,Clothing,Wallet,6,232.25,2024-05-13 17:41,USA,Boston,www.amazon.com,0139df33,N,Transaction Timeout
959,618,David Jones,256,Themselves,Clothing,Internet Banking,9,222.0,2023-11-30 19:15,Germany,Hamburg,www.amazon.com,1ede870f,Y,
960,436,Ms. Connie Velazquez,222,Network,Electronics,UPI,3,319.86,2024-07-27 11:21,USA,New York,www.flipkart.com,989b9d9c,N,Card Expired
961,465,Bailey Stewart,279,Minute,Books,Internet Banking,4,988.08,2024-04-15 23:21,USA,Chicago,www.ebay.in,dbd31821,Y,
962,826,Sherri White,238,Loss,Clothing,Card,5,255.41,2023-09-17 20:39,Germany,Munich,www.snapdeal.com,79d1ec83,N,Blocked Card
963,434,Amber Soto,252,Necessary,Toys,Internet Banking,5,630.98,2024-01-23 05:50,India,Delhi,www.tatacliq.com,5d14afa2,Y,
964,995,Amber Johnson,275,Organization,Electronics,Wallet,7,361.35,2024-09-10 23:14,USA,Los Angeles,www.amazon.com,564a09a0,Y,
965,871,Timothy Reid,286,Music,Books,UPI,8,822.2,2023-11-15 06:41,India,Bengaluru,www.tatacliq.com,ece2ef21,Y,
966,367,Elizabeth Schroeder,251,Second,Stationery,Internet Banking,2,770.09,2024-03-25 00:38,UK,Manchester,www.ebay.in,58366727,N,Card Expired
967,705,Ruben Smith,291,Pull,Toys,Wallet,10,673.69,2023-11-24 21:44,USA,Los Angeles,www.snapdeal.com,c8e71d93,Y,
968,425,Robin Edwards,231,Military,Stationery,Card,5,330.84,2024-06-04 02:52,USA,New York,www.flipkart.com,d6bcb069,N,Transaction Timeout
969,578,Lisa Jensen,277,Summer,Clothing,Wallet,10,354.04,2023-11-08 23:08,UK,Leeds,www.amazon.com,01ee986a,N,Transaction Timeout
970,808,Austin Mclaughlin,225,Eat,Clothing,Card,10,521.2,2024-08-17 23:26,USA,Boston,www.ebay.in,94a9f539,Y,
971,293,Steven Stewart,261,Evening,Electronics,Wallet,8,214.01,2023-12-08 01:23,Germany,Hamburg,www.ebay.in,e5ba38a6,N,Transaction Timeout
972,864,Jerry Maddox,200,Fund,Electronics,UPI,9,264.83,2024-02-02 01:37,UK,London,www.snapdeal.com,abbaf635,Y,
973,952,Heidi Gibson,269,Discover,Books,Card,8,606.26,2024-05-14 21:36,USA,New York,www.tatacliq.com,91efa998,Y,
974,412,Christina Nelson,270,Special,Clothing,Card,3,73.27,2024-08-16 05:58,India,Mumbai,www.snapdeal.com,b745b477,N,Transaction Timeout
975,622,Brian Castillo,280,Leg,Stationery,Card,9,163.64,2024-04-29 00:25,USA,Los Angeles,www.tatacliq.com,ff66cf38,Y,
976,617,Paula Quinn,204,Throw,Books,Internet Banking,5,181.62,2024-08-21 15:13,Germany,Frankfurt,www.snapdeal.com,b4673e40,Y,
977,822,Gina Powers,246,Travel,Toys,UPI,7,886.14,2024-05-30 01:20,India,Chennai,www.tatacliq.com,06d774b3,Y,
978,688,Norma Frye,283,Student,Stationery,UPI,7,77.95,2024-06-05 23:28,UK,London,www.amazon.com,061c9036,N,Card Expired
979,189,Terri Hicks,282,Attack,Clothing,Card,1,791.98,2024-08-16 18:54,UK,Leeds,www.snapdeal.com,c871de30,Y,
980,853,Gregory Whitehead,251,Air,Stationery,Wallet,6,87.13,2024-05-29 10:09,USA,New York,www.amazon.com,99f2aa96,Y,
981,562,James Mcneil,299,Law,Electronics,Internet Banking,8,459.61,2024-02-04 15:09,UK,Oxford,www.flipkart.com,6792c95b,Y,
982,987,Kaitlyn Ferrell,245,Number,Books,Wallet,7,365.32,2024-08-28 12:40,UK,Manchester,www.snapdeal.com,c036a4c6,N,Transaction Timeout
983,877,Mark Coleman,217,Study,Electronics,UPI,4,328.77,2024-08-01 00:14,UK,Birmingham,www.flipkart.com,cb14da30,N,Transaction Timeout
984,566,Christie Bailey,283,Red,Electronics,Card,2,770.54,2024-02-11 21:33,USA,New York,www.ebay.in,7c6b21c5,Y,
985,496,Caleb Johnson,276,Treat,Toys,Internet Banking,2,950.08,2024-04-18 19:07,Germany,Munich,www.tatacliq.com,31f9dfe7,Y,
986,547,Jessica Hampton,265,Deal,Electronics,Wallet,2,247.33,2023-12-02 15:41,USA,Los Angeles,www.tatacliq.com,d9e88270,N,Card Expired
987,698,Brent Walter,215,Information,Stationery,Wallet,7,714.59,2023-12-10 15:32,USA,Houston,www.tatacliq.com,1a39eac6,N,Blocked Card
988,971,Mark Yu,232,Heart,Stationery,Card,1,933.5,2024-07-10 00:07,UK,Manchester,www.snapdeal.com,8cd408ba,Y,
989,901,Richard Lawrence,230,Sport,Stationery,Card,3,149.79,2023-12-25 00:31,India,Delhi,www.ebay.in,6e64b419,N,Blocked Card
990,250,Kim Ramos,237,Might,Stationery,UPI,7,207.79,2024-03-13 06:49,India,Chennai,www.tatacliq.com,8a3d8958,N,Transaction Timeout
991,646,Linda Brown,221,Point,Clothing,Internet Banking,9,177.7,2023-09-18 13:02,UK,Manchester,www.tatacliq.com,0d40e019,Y,
992,274,Marcus Miller,295,Store,Books,Card,1,47.77,2024-03-25 02:31,Germany,Hamburg,www.flipkart.com,2a644ee8,Y,
993,384,Carla Williams,229,Risk,Toys,Internet Banking,3,240.27,2023-11-15 14:55,India,Bengaluru,www.tatacliq.com,70f8de2a,Y,
994,556,John Bell,210,Of,Toys,UPI,2,691.79,2024-09-15 03:26,USA,New York,www.flipkart.com,11b6f153,N,Blocked Card
995,954,Marie Taylor,286,National,Books,UPI,4,89.62,2024-03-16 07:26,Germany,Munich,www.snapdeal.com,6ba51a94,N,Transaction Timeout
996,994,Jill Castillo,234,Mean,Electronics,Internet Banking,4,328.47,2024-04-23 09:50,Germany,Berlin,www.tatacliq.com,3ca56578,N,Card Expired
997,650,Cody Perez,229,Top,Electronics,Internet Banking,1,420.12,2024-08-13 09:17,USA,Houston,www.snapdeal.com,5f048a99,N,Blocked Card
998,359,Victoria Kelly,224,Couple,Toys,Internet Banking,2,908.87,2024-01-08 02:51,USA,New York,www.tatacliq.com,7c4c2f3f,Y,
999,984,Crystal Higgins,230,West,Books,Wallet,9,750.92,2024-04-07 02:33,USA,Los Angeles,www.snapdeal.com,b2a7f075,Y,
1000,934,Christine Russo,221,Free,Electronics,Internet Banking,8,592.96,2023-10-13 08:15,India,Chennai,www.tatacliq.com,b79e5841,Y,
1001,258,Brandon Skinner,286,Fire,Stationery,Wallet,8,378.65,2024-06-08 06:49,UK,London,www.snapdeal.com,e7bc473e,Y,
1002,488,Robert Ferguson,289,Wear,Books,Card,2,968.01,2023-11-18 19:43,India,Kolkata,www.flipkart.com,baa71c4d,N,Card Expired
1003,534,Peter Johnson,292,Among,Clothing,Card,9,17.47,2024-02-23 03:05,India,Mumbai,www.ebay.in,3fd263e9,N,Blocked Card
1004,954,Russell Salas,235,Cup,Clothing,Wallet,10,980.46,2024-05-21 21:51,India,Kolkata,www.amazon.com,664f5aeb,Y,
1005,903,Kelly Allen,239,Fish,Books,UPI,7,363.65,2024-07-08 00:28,USA,Houston,www.tatacliq.com,34d2f130,N,Card Expired
1006,553,Thomas Jenkins,236,Have,Clothing,Card,10,337.04,2023-11-09 09:47,India,Bengaluru,www.ebay.in,0a91fe5d,N,Transaction Timeout
1007,244,Kimberly Hamilton,249,Knowledge,Toys,Wallet,3,604.14,2024-06-24 11:57,India,Mumbai,www.snapdeal.com,ccc68ec9,N,Transaction Timeout
1008,742,Denise Walker,230,Tend,Electronics,UPI,10,590.08,2023-12-27 01:03,UK,Leeds,www.snapdeal.com,43bba459,N,Transaction Timeout
1009,183,Jason Malone,277,Full,Toys,Wallet,10,474.82,2024-02-22 03:05,Germany,Hamburg,www.flipkart.com,d70217cc,Y,
1010,330,Nicole Massey,272,Young,Clothing,Internet Banking,3,902.78,2023-10-24 08:01,UK,Manchester,www.tatacliq.com,f0d76070,Y,
1011,143,Michael Bryan,295,Hotel,Toys,Card,3,564.24,2024-02-27 01:32,India,Mumbai,www.snapdeal.com,2cc4e88d,N,Blocked Card
1012,926,Luis Morales,285,Enjoy,Toys,Internet Banking,8,859.8,2024-07-11 02:19,Germany,Hamburg,www.ebay.in,e740bfb6,N,Card Expired
1013,587,Kendra Buck,204,Technology,Toys,Card,5,788.42,2024-03-29 06:11,India,Bengaluru,www.snapdeal.com,387cec04,N,Blocked Card
1014,631,Johnny Knight,296,Available,Electronics,Internet Banking,9,396.89,2024-03-28 15:13,USA,New York,www.ebay.in,effa9d1a,N,Blocked Card
1015,902,Lisa Nelson,282,Morning,Toys,Internet Banking,6,493.76,2024-03-18 15:49,USA,New York,www.snapdeal.com,cac14877,N,Card Expired
1016,208,Dr. Bonnie Diaz,238,Speech,Toys,Internet Banking,2,15.34,2024-09-14 02:02,USA,Boston,www.ebay.in,e9069b9c,Y,
1017,499,Pamela Lee,282,Treat,Electronics,Card,3,663.39,2024-02-22 03:41,UK,Manchester,www.tatacliq.com,ed9cb452,Y,
1018,225,Roger Moses,284,Participant,Stationery,UPI,3,265.48,2024-06-04 16:19,UK,Manchester,www.flipkart.com,7040ab58,Y,
1019,856,Amber Day,286,Physical,Stationery,Internet Banking,8,723.85,2024-07-04 04:46,India,Chennai,www.snapdeal.com,6369458a,Y,
1020,250,Gregory Wright,265,Religious,Clothing,Card,2,761.26,2024-04-10 14:59,Germany,Berlin,www.flipkart.com,ef461e36,Y,
1021,980,Rebecca Zhang,273,Wide,Electronics,Card,7,916.0,2024-03-11 08:24,Germany,Hamburg,www.snapdeal.com,802579c2,Y,
1022,766,Michael Kaiser,255,Certain,Books,Internet Banking,3,521.96,2024-01-08 13:56,India,Chennai,www.snapdeal.com,71e01d63,Y,
1023,519,Darrell Barron,210,Television,Clothing,Wallet,8,21.04,2024-03-24 14:29,Germany,Munich,www.ebay.in,ac85b0b1,N,Blocked Card
1024,910,Denise Petersen,209,Congress,Stationery,Card,3,754.36,2024-04-29 06:09,Germany,Berlin,www.flipkart.com,a56135cd,N,Card Expired
1025,459,Pamela Payne,228,Whole,Electronics,Wallet,6,718.61,2024-03-21 08:17,USA,Chicago,www.amazon.com,a8734918,N,Blocked Card
1026,540,Sarah Erickson,258,Message,Electronics,UPI,9,29.44,2023-12-20 16:21,India,Kolkata,www.flipkart.com,2f2830f8,Y,
1027,519,Meghan Powell,291,Task,Clothing,Card,10,981.68,2024-08-08 22:42,USA,Boston,www.ebay.in,1dd084c4,N,Transaction Timeout
1028,334,Kimberly Nelson,215,Economic,Toys,Wallet,1,535.49,2024-05-23 23:25,USA,New York,www.flipkart.com,7b431f7e,N,Card Expired
1029,584,Mark Vaughn,261,Yard,Stationery,Wallet,9,882.0,2024-02-03 07:39,USA,New York,www.tatacliq.com,ba4103c0,Y,
1030,214,Jeff Stephens,289,Republican,Toys,Card,2,230.38,2023-12-31 21:06,USA,Boston,www.snapdeal.com,d575a8a4,N,Blocked Card
1031,369,Jessica Thornton,214,Establish,Clothing,Wallet,1,913.08,2024-09-08 23:41,India,Bengaluru,www.tatacliq.com,d421834c,N,Card Expired
1032,956,Sabrina Larsen DVM,277,Away,Electronics,Internet Banking,1,513.92,2024-05-25 22:45,India,Chennai,www.ebay.in,55414db0,N,Card Expired
1033,798,Shelly Meyer,241,Entire,Stationery,Wallet,4,441.54,2024-06-13 12:56,USA,Houston,www.amazon.com,1242c5e3,N,Card Expired
1034,276,Diana Ball,299,Dog,Stationery,Internet Banking,9,468.09,2024-03-29 18:26,Germany,Hamburg,www.tatacliq.com,f6bc9d26,Y,
1035,975,Bruce Cook,276,Yeah,Electronics,UPI,6,411.76,2024-06-02 18:42,UK,Manchester,www.flipkart.com,ab4c084e,N,Blocked Card
1036,833,Brandi Mcgee,230,Foreign,Stationery,Card,8,55.66,2024-04-04 21:56,Germany,Hamburg,www.tatacliq.com,ea604190,N,Transaction Timeout
1037,502,Adam Wise,289,Wish,Books,Card,7,694.32,2024-08-24 15:30,Germany,Berlin,www.amazon.com,b5c66797,N,Blocked Card
1038,373,Leslie Edwards,259,Rest,Toys,Wallet,10,759.25,2023-11-11 01:52,UK,London,www.tatacliq.com,893f010a,Y,
1039,949,Dylan York,232,Amount,Toys,Wallet,9,42.47,2024-02-01 01:06,Germany,Munich,www.amazon.com,dec8925b,Y,
1040,215,Darlene Mccormick,208,Hold,Books,Wallet,10,49.07,2023-10-11 18:01,UK,Oxford,www.snapdeal.com,167309a2,N,Card Expired
1041,343,Jordan Lucas MD,289,Fill,Stationery,UPI,6,460.68,2024-02-20 10:48,Germany,Hamburg,www.amazon.com,9e05d17e,N,Card Expired
1042,992,Gary Rios,294,Community,Toys,Internet Banking,6,720.64,2023-11-25 23:15,India,Kolkata,www.tatacliq.com,644f836e,N,Card Expired
1043,651,Frank Shaw,273,Past,Clothing,Card,10,350.67,2024-05-22 17:11,UK,Manchester,www.amazon.com,8831a75e,Y,
1044,592,Hannah Carroll,287,Debate,Stationery,Card,4,863.72,2024-01-12 04:52,UK,Birmingham,www.tatacliq.com,80ebcdd1,N,Blocked Card
1045,740,Mason Smith,256,Whose,Books,Internet Banking,7,519.18,2023-10-15 21:53,India,Delhi,www.flipkart.com,29c209e1,N,Blocked Card
1046,412,Casey Oliver,254,Off,Electronics,Card,6,174.54,2024-06-20 08:35,India,Delhi,www.ebay.in,8450c400,Y,
1047,593,Mrs. Kristin Howard,273,Development,Electronics,Card,3,702.86,2023-12-13 04:07,India,Kolkata,www.ebay.in,b38ffe43,Y,
1048,449,Tammy Vance,256,Audience,Stationery,Wallet,6,519.3,2024-01-08 00:28,UK,Oxford,www.tatacliq.com,bbdcc32f,Y,
1049,108,Yolanda Myers,270,Here,Stationery,Internet Banking,8,41.2,2024-04-03 09:43,UK,Leeds,www.amazon.com,5b648e52,N,Blocked Card
1050,511,Alicia Harris,200,Serious,Books,Internet Banking,5,586.12,2024-08-28 04:28,USA,New York,www.tatacliq.com,705bf057,Y,
1051,996,Kimberly Gutierrez,214,Relationship,Toys,UPI,4,93.33,2023-12-22 07:15,USA,Houston,www.snapdeal.com,0b8bc3e8,N,Blocked Card
1052,848,Jill Mann,299,Change,Electronics,Wallet,9,137.37,2024-04-01 02:53,USA,New York,www.snapdeal.com,37576b94,Y,
1053,444,Russell Lozano,290,Population,Electronics,UPI,10,301.79,2023-12-19 23:02,UK,London,www.amazon.com,6700a2d4,Y,
1054,909,Laura Murray,250,True,Toys,UPI,9,253.52,2024-02-10 03:04,India,Mumbai,www.ebay.in,df7c008a,Y,
1055,551,Whitney Trevino,220,Remember,Books,UPI,6,564.85,2023-09-28 22:17,India,Mumbai,www.tatacliq.com,44b8f99a,N,Card Expired
1056,633,Karen Snyder,297,Kitchen,Books,Card,4,624.71,2024-08-11 10:31,UK,Oxford,www.ebay.in,69ce2b40,Y,
1057,433,Lori Gillespie,279,Get,Books,UPI,1,495.16,2024-08-21 12:31,USA,New York,www.snapdeal.com,55c32aaa,Y,
1058,743,Mary Chavez,217,Wait,Books,Card,7,680.4,2024-02-29 10:29,India,Bengaluru,www.flipkart.com,4b57f0fa,N,Card Expired
1059,322,Jessica Lewis,235,Here,Toys,UPI,1,189.46,2024-04-01 13:07,India,Mumbai,www.snapdeal.com,75d40592,N,Card Expired
1060,768,Rebecca Rice,260,Information,Books,Internet Banking,9,809.15,2023-11-14 13:08,USA,Chicago,www.tatacliq.com,cadce884,Y,
1061,493,John Martinez,252,Amount,Electronics,Internet Banking,8,737.39,2024-09-11 19:18,USA,Los Angeles,www.tatacliq.com,1a7f21f5,N,Transaction Timeout
1062,757,Ashley Lopez,289,Foreign,Stationery,UPI,1,476.11,2024-06-18 18:29,UK,Oxford,www.snapdeal.com,62da4273,N,Transaction Timeout
1063,678,Michael Guzman DDS,266,So,Books,Wallet,2,579.84,2024-06-26 20:39,Germany,Munich,www.flipkart.com,ca0f22c4,Y,
1064,213,Mr. Daniel Rivera,283,Statement,Toys,Wallet,3,454.82,2024-04-07 22:01,USA,Los Angeles,www.amazon.com,b1ac97a0,N,Card Expired
1065,247,David Castillo,223,Style,Electronics,Card,8,992.27,2024-08-05 05:42,Germany,Berlin,www.tatacliq.com,68be42e9,N,Transaction Timeout
1066,622,Stacey Jones,203,Arrive,Toys,UPI,10,434.95,2024-08-20 20:57,USA,Boston,www.snapdeal.com,bc5abed5,Y,
1067,202,Steven Bauer,276,Soon,Clothing,Internet Banking,8,103.45,2024-02-01 00:32,India,Delhi,www.amazon.com,10dff768,N,Card Expired
1068,723,Xavier Moore,295,Avoid,Toys,Card,3,677.97,2024-02-28 01:53,Germany,Hamburg,www.flipkart.com,ad57ac6a,N,Blocked Card
1069,484,Ryan Bruce,251,Operation,Toys,Wallet,10,681.86,2024-06-20 04:44,UK,London,www.amazon.com,7d09c224,N,Blocked Card
1070,563,Victoria Cantu,219,Small,Stationery,UPI,3,62.56,2024-04-22 05:13,USA,Houston,www.tatacliq.com,89ac65b9,Y,
1071,789,Catherine Stevens,290,Week,Electronics,Internet Banking,2,30.2,2024-09-14 20:03,UK,Oxford,www.flipkart.com,78d8f69c,N,Blocked Card
1072,505,Toni Jones,255,Loss,Toys,Card,2,131.83,2023-12-20 13:16,UK,Birmingham,www.ebay.in,105e23b9,N,Card Expired
1073,771,Joseph Snyder,255,Travel,Toys,Wallet,6,128.82,2024-01-08 18:03,Germany,Frankfurt,www.flipkart.com,6e7c5e20,N,Transaction Timeout
1074,292,Krista Black,283,This,Stationery,UPI,4,604.72,2023-10-04 03:03,USA,Los Angeles,www.amazon.com,af31ac89,Y,
1075,636,Nancy Norton,246,To,Stationery,UPI,2,445.09,2024-01-08 04:58,Germany,Stuttgart,www.snapdeal.com,aeded5a2,N,Blocked Card
1076,979,Robert Strong,229,Seem,Toys,Wallet,2,862.3,2024-09-13 00:14,UK,London,www.flipkart.com,d61c7e2b,N,Transaction Timeout
1077,170,Deborah Griffith,248,Even,Clothing,UPI,4,36.62,2024-04-03 21:01,Germany,Hamburg,www.ebay.in,3be3925e,Y,
1078,539,Cheyenne Medina,290,Opportunity,Stationery,Wallet,2,366.49,2024-08-23 08:33,Germany,Munich,www.flipkart.com,d32d7ac4,Y,
1079,274,Nancy Warner,235,Alone,Electronics,Wallet,9,627.66,2024-02-23 14:11,USA,Chicago,www.snapdeal.com,b5d959e0,N,Card Expired
1080,476,Robert House,223,Plan,Books,UPI,9,654.14,2023-11-12 06:02,USA,Houston,www.amazon.com,11b2c752,Y,
1081,292,Mary Hart,296,College,Books,UPI,5,681.09,2024-01-05 18:05,USA,Los Angeles,www.tatacliq.com,045e79ef,Y,
1082,703,Andrea Dyer,286,Evidence,Toys,Internet Banking,2,789.21,2024-03-03 20:36,UK,London,www.ebay.in,c977ad83,N,Card Expired
1083,768,Jennifer Lopez,249,Hot,Toys,UPI,8,44.61,2024-01-22 11:23,India,Mumbai,www.snapdeal.com,f6413258,Y,
1084,817,Karen Kline,296,Night,Clothing,Wallet,1,549.51,2023-10-30 23:53,USA,Houston,www.snapdeal.com,878f281d,N,Transaction Timeout
1085,137,Brian Noble,224,Prove,Toys,UPI,5,795.46,2023-09-23 13:21,UK,Manchester,www.snapdeal.com,2bd4a017,N,Card Expired
1086,620,Brandon Miller,230,Participant,Stationery,UPI,4,922.57,2024-08-10 01:18,Germany,Frankfurt,www.ebay.in,caf36719,N,Blocked Card
1087,283,James Murphy,240,At,Clothing,UPI,2,29.48,2023-09-24 22:09,USA,Los Angeles,www.ebay.in,1df739c5,Y,
1088,397,Mrs. Lauren Baker,256,Often,Clothing,Card,9,628.88,2024-07-25 06:32,UK,Birmingham,www.snapdeal.com,9a287988,Y,
1089,817,Julian Harvey,253,Manage,Stationery,Internet Banking,10,686.21,2024-03-25 07:19,USA,Boston,www.tatacliq.com,d8d58f06,Y,
1090,140,Dustin Levine,263,Save,Toys,Wallet,8,292.03,2024-09-08 10:15,India,Mumbai,www.snapdeal.com,c161a24c,Y,
1091,155,Jeremy Porter,265,Film,Toys,Card,10,202.15,2023-10-21 21:37,UK,Birmingham,www.ebay.in,b8ae85ad,Y,
1092,504,Kenneth Johnson,211,Read,Electronics,Card,2,297.82,2024-09-07 05:22,Germany,Frankfurt,www.ebay.in,4b3eabad,N,Transaction Timeout
1093,987,Joshua Clark,219,Effort,Stationery,UPI,3,284.23,2024-01-26 03:20,Germany,Frankfurt,www.amazon.com,4e81cbdb,Y,
1094,176,Gary Rose,217,Pass,Toys,Wallet,1,8.56,2024-03-15 10:30,UK,London,www.ebay.in,7981a2db,Y,
1095,822,Lisa Johnson,218,Do,Stationery,Card,7,90.77,2024-02-06 07:29,USA,Chicago,www.tatacliq.com,9655f33b,N,Blocked Card
1096,869,Leonard Lucas,297,Simply,Clothing,Wallet,7,153.78,2023-12-21 17:03,India,Delhi,www.ebay.in,a72c3408,Y,
1097,619,Paul York,206,Society,Electronics,Wallet,10,40.62,2024-02-06 16:04,India,Mumbai,www.tatacliq.com,9944ea19,Y,
1098,498,James Clayton,255,Recent,Toys,UPI,7,661.33,2023-11-19 17:05,UK,Birmingham,www.tatacliq.com,6819f624,N,Blocked Card
1099,778,Damon Oconnell,262,Wall,Stationery,UPI,1,536.89,2023-12-01 04:26,Germany,Stuttgart,www.flipkart.com,d2c6c436,Y,
1100,289,Paul Sutton,283,Easy,Books,Wallet,8,564.09,2023-11-02 19:54,UK,Manchester,www.ebay.in,e432826f,Y,
1101,932,Michael Hughes,248,Simply,Clothing,UPI,2,737.15,2023-11-10 20:11,Germany,Berlin,www.flipkart.com,26c61874,Y,
1102,711,Yolanda Hall,276,Respond,Electronics,Card,4,779.25,2023-12-18 04:18,Germany,Hamburg,www.snapdeal.com,3dc24b65,Y,
1103,386,Jane Mccall,298,Tv,Clothing,Internet Banking,10,456.89,2024-09-15 01:11,USA,Boston,www.amazon.com,c1eb46e8,Y,
1104,493,George Johnson,275,Risk,Clothing,Wallet,2,420.65,2024-03-31 11:27,Germany,Berlin,www.ebay.in,b1f40f63,N,Transaction Timeout
1105,266,Kelly Davis,239,Ever,Toys,UPI,10,227.04,2024-02-13 23:51,UK,Leeds,www.flipkart.com,c88af73b,N,Transaction Timeout
1106,685,Jessica Spencer,216,Drop,Books,UPI,1,59.51,2024-04-26 04:54,Germany,Stuttgart,www.flipkart.com,85ce6f08,Y,
1107,798,Nicholas Ellis,242,Teacher,Toys,Internet Banking,4,793.47,2024-06-01 16:15,USA,New York,www.flipkart.com,349bde2c,N,Blocked Card
1108,290,Lisa Zuniga,213,Live,Clothing,Wallet,6,696.37,2024-02-04 23:55,USA,Los Angeles,www.tatacliq.com,3ed4f05b,N,Card Expired
1109,155,Samantha Nelson,216,Mission,Toys,Wallet,5,108.58,2024-04-01 08:03,Germany,Stuttgart,www.snapdeal.com,a6fe3aa0,Y,
1110,147,Kenneth Perez,276,Start,Toys,Internet Banking,9,39.54,2024-04-15 18:52,USA,Boston,www.ebay.in,3878f434,Y,
1111,580,Samuel Robinson,264,Religious,Electronics,UPI,9,579.73,2024-02-23 08:54,UK,Manchester,www.amazon.com,976b53a0,Y,
1112,777,Richard Hartman,290,Food,Books,Internet Banking,3,631.33,2024-04-21 21:49,UK,Leeds,www.ebay.in,45620c1c,N,Blocked Card
1113,735,Jimmy Williams,289,Line,Books,UPI,1,949.94,2024-05-19 05:56,UK,Birmingham,www.flipkart.com,b178c7cd,N,Card Expired
1114,109,Mitchell White,245,Might,Clothing,Card,10,387.05,2023-10-13 08:46,UK,Oxford,www.ebay.in,bd2234d1,Y,
1115,913,Mary May,283,Level,Toys,Internet Banking,4,274.95,2023-10-24 20:34,UK,Manchester,www.snapdeal.com,8fe8efc5,Y,
1116,619,Angela Spence,297,Yet,Books,Card,6,411.82,2024-06-24 11:04,UK,Oxford,www.flipkart.com,f4fe7545,N,Transaction Timeout
1117,949,Sabrina Leonard,287,Effect,Clothing,Card,9,901.5,2024-05-27 08:14,USA,Los Angeles,www.snapdeal.com,1ca3ea73,Y,
1118,470,Rhonda Wagner,287,Against,Books,Internet Banking,8,425.95,2023-10-14 01:13,UK,Leeds,www.ebay.in,29857177,Y,
1119,314,Dominique George,291,Certain,Books,Wallet,6,845.85,2024-01-26 13:47,India,Bengaluru,www.amazon.com,296e2919,Y,
1120,447,Jordan Moran,237,Near,Stationery,Card,5,345.44,2024-08-16 17:49,Germany,Munich,www.snapdeal.com,8f9ad5cc,Y,
1121,475,Pamela Anderson,242,Serious,Electronics,Card,5,124.36,2024-03-20 16:03,Germany,Berlin,www.ebay.in,a146cf00,Y,
1122,583,Virginia Moore,244,Mouth,Books,Card,4,964.32,2023-12-10 14:27,USA,Los Angeles,www.snapdeal.com,f7f4850f,Y,
1123,108,Carol Peters,277,Improve,Stationery,Internet Banking,2,62.58,2024-09-01 09:48,UK,Leeds,www.amazon.com,73d15622,N,Blocked Card
1124,628,Matthew Casey,272,Management,Toys,Card,9,417.34,2023-12-23 23:00,UK,Manchester,www.flipkart.com,be0ce780,N,Card Expired
1125,941,Alex Thompson,264,Step,Electronics,Wallet,5,420.17,2024-05-24 22:54,Germany,Frankfurt,www.flipkart.com,eb3f49d7,Y,
